일자,시가,고가,저가,종가,전일대비,등락률,거래량,개인,외국인,기관
2023/08/02,24450,24450,23780,23810,585,-2.40,956,-4,0,+4
2023/08/01,24000,24475,24000,24395,315,+1.31,13222,-1,0,+1
2023/07/31,24250,24250,23955,24080,135,+0.56,739,0,0,0
2023/07/28,23995,24090,23800,23945,60,-0.25,25105,+1,-2,0
2023/07/27,23635,24050,23635,24005,185,+0.78,566,+2,0,-2
2023/07/26,24190,24200,23500,23820,160,-0.67,528,-11,+2,+9
2023/07/25,24225,24225,23900,23980,70,-0.29,69,0,0,0
2023/07/24,23940,24130,23770,24050,210,+0.88,33168,-12,0,+12
2023/07/21,23740,23840,23480,23840,105,+0.44,54648,+1,0,-1
2023/07/20,23800,23815,23735,23735,135,-0.57,12988,+2,0,-2
2023/07/19,24095,24095,23775,23870,40,+0.17,22471,-3,0,+3
2023/07/18,24020,24025,23825,23830,220,-0.91,14114,+3,-8,+6
2023/07/17,24095,24095,23985,24050,0,0.00,66,+1,0,-1
2023/07/14,23660,24050,23660,24050,475,+2.01,176,-1,0,+1
2023/07/13,23485,23740,23485,23575,150,+0.64,43983,+4,-4,+1
2023/07/12,23430,23495,23200,23425,160,+0.69,675,-7,0,+8
2023/07/11,23225,23280,23125,23265,280,+1.22,2039,0,0,-1
2023/07/10,23165,23165,22945,22985,45,-0.20,268,+5,0,-5
2023/07/07,23360,23360,23000,23030,330,-1.41,339,+2,-1,-2
2023/07/06,23595,23595,23345,23360,165,-0.70,154,+1,0,-1
2023/07/05,23770,23770,23525,23525,245,-1.03,275,+3,0,-3
2023/07/04,23985,23985,23770,23770,5,-0.02,67,0,0,0
2023/07/03,23685,23850,23685,23775,250,+1.06,16683,+1,+3,-5
2023/06/30,23530,23530,23320,23525,185,+0.79,199,+4,0,-3
2023/06/29,23600,23600,23340,23340,70,-0.30,564,+3,0,-2
2023/06/28,23765,23765,23315,23410,90,-0.38,717,+8,-2,-7
2023/06/27,23645,23645,23440,23500,95,-0.40,6236,-12,+11,+1
2023/06/26,23440,23595,23440,23595,130,+0.55,177840,0,0,0
2023/06/23,23790,23790,23445,23465,155,-0.66,96,+1,0,-2
2023/06/22,23455,23620,23425,23620,160,+0.68,116,+2,0,-2
2023/06/21,23665,23665,23395,23460,205,-0.87,88,+1,0,-1
2023/06/20,23725,23725,23530,23665,60,-0.25,186,-2,0,+2
2023/06/19,23970,23970,23620,23725,150,-0.63,110,0,0,+1
2023/06/16,24040,24040,23745,23875,15,+0.06,37870,+3,0,-4
2023/06/15,24120,24120,23835,23860,105,-0.44,113,-1,0,+1
2023/06/14,24235,24235,23910,23965,105,-0.44,42,0,0,0
2023/06/13,24125,24125,23945,24070,180,+0.75,92906,-1,-8,+9
2023/06/12,24005,24110,23800,23890,110,-0.46,1093,+6,-1,-4
2023/06/09,23940,24030,23795,24000,325,+1.37,689,-9,0,+8
2023/06/08,23850,23850,23605,23675,150,-0.63,266,-2,0,+2
2023/06/07,24000,24000,23790,23825,45,+0.19,147,+1,0,-1
2023/06/05,23860,24000,23765,23780,20,-0.08,5473,-6,+2,+4
2023/06/02,23720,23800,23635,23800,265,+1.13,703,-7,+7,-1
2023/06/01,23580,23635,23470,23535,10,+0.04,14160,0,-9,+9
2023/05/31,23820,23820,23525,23525,225,-0.95,875,-8,0,+7
2023/05/30,23535,23750,23535,23750,300,+1.28,328,-5,0,+6
2023/05/26,23475,23475,23330,23450,160,+0.69,94524,0,+10,-9
2023/05/25,23575,23575,23235,23290,25,-0.11,48866,0,-15,+15
2023/05/24,23410,23410,23195,23315,50,-0.21,9856,-212,0,+212
2023/05/23,23490,23490,23275,23365,65,+0.28,664,-8,0,+7
2023/05/22,23315,23390,23270,23300,140,+0.60,1460,-18,0,+17
2023/05/19,23165,23165,23070,23160,285,+1.25,237,-5,0,+5
2023/05/18,22940,22940,22730,22875,230,+1.02,616,+7,0,-7
2023/05/17,22700,22700,22540,22645,95,+0.42,226,-2,+3,-1
2023/05/16,22790,22790,22410,22550,75,+0.33,50,0,0,+1
2023/05/15,22180,22475,22180,22475,75,+0.33,98,+1,0,-1
2023/05/12,22505,22515,22345,22400,115,-0.51,3179,+1,0,-1
2023/05/11,22725,22725,22445,22515,60,-0.27,160,+2,-1,-2
2023/05/10,22835,22835,22525,22575,170,-0.75,51,0,0,0
2023/05/09,22840,22840,22630,22745,5,+0.02,136,+2,-1,-1
2023/05/08,22925,22925,22720,22740,270,+1.20,52,0,0,-1
2023/05/04,22495,22535,22345,22470,130,-0.58,55467,0,+6,-8
2023/05/03,22470,22655,22470,22600,65,-0.29,126,-1,0,+1
2023/05/02,22500,22730,22500,22665,95,+0.42,15062,-5,+5,-1
2023/04/28,22765,22765,22450,22570,105,+0.47,201,0,0,0
2023/04/27,22485,22510,22220,22465,115,+0.51,930,-5,0,+4
2023/04/26,22650,22950,22650,22850,15,-0.07,329,-5,0,+5
2023/04/25,23320,23320,22665,22865,290,-1.25,81,0,0,-1
2023/04/24,23310,23310,23065,23155,125,-0.54,650,-4,0,+4
2023/04/21,23530,23530,23195,23280,120,-0.51,160,-1,+1,0
2023/04/20,23465,23485,23365,23400,140,-0.59,11186,0,0,0
2023/04/19,23670,23670,23430,23540,60,+0.26,85992,-3,-13,+15
2023/04/18,23560,23560,23360,23480,95,-0.40,641,-2,0,+2
2023/04/17,23620,23620,23450,23575,45,-0.19,2933,-9,0,+9
2023/04/14,23605,23700,23500,23620,80,+0.34,333,-1,-1,+3
2023/04/13,23475,23590,23330,23540,20,+0.09,82152,+6,+9,-15
2023/04/12,23615,23615,23365,23520,60,+0.26,9008,-65,0,+65
2023/04/11,23210,23485,23180,23460,340,+1.47,1272,-13,+4,+8
2023/04/10,22885,23210,22885,23120,325,+1.43,710,-8,+2,+6
2023/04/07,22470,22890,22470,22795,345,+1.54,88,-1,0,+1
2023/04/06,22900,22900,22410,22450,400,-1.75,255,+5,0,-5
2023/04/05,22770,22885,22740,22850,155,+0.68,3936,-11,0,+10
2023/04/04,22620,22780,22600,22695,75,+0.33,9533,-1,0,+1
2023/04/03,22890,22890,22600,22620,55,-0.24,192,+3,0,-3
2023/03/31,22620,22755,22555,22675,195,+0.87,141205,0,0,+1
2023/03/30,22595,22595,22380,22480,145,+0.65,28076,-6,0,+7
2023/03/29,22330,22335,22210,22335,65,+0.29,33,0,0,0
2023/03/28,22275,22275,22175,22270,160,+0.72,36,0,0,0
2023/03/27,22380,22380,22050,22110,95,-0.43,324,+2,0,-2
2023/03/24,22510,22510,22085,22205,85,-0.38,51,0,0,0
2023/03/23,22075,22290,22035,22290,135,+0.61,672,-1,0,+1
2023/03/22,22195,22215,22045,22155,305,+1.40,259,-1,0,0
2023/03/21,22045,22045,21835,21850,25,+0.11,243,-4,0,+4
2023/03/20,22075,22075,21825,21825,210,-0.95,1130,+24,0,-24
2023/03/17,21915,22040,21890,22035,280,+1.29,432,-4,0,+3
2023/03/16,21610,21785,21500,21755,25,+0.12,127,+1,0,-1
2023/03/15,21740,21900,21675,21730,175,+0.81,692,+11,0,-12
2023/03/14,21940,21940,21475,21555,510,-2.31,21647,+19,0,-18
2023/03/13,22025,22090,21735,22065,215,+0.98,160,-1,0,+1
2023/03/10,21845,21850,21705,21850,210,-0.95,248,0,0,+1
2023/03/09,22380,22380,22035,22060,135,-0.61,671,+12,0,-12
2023/03/08,22440,22440,22155,22195,365,-1.62,819,-7,0,+7
2023/03/07,22750,22800,22485,22560,40,-0.18,86961,-12,0,+13
2023/03/06,22540,22600,22350,22600,375,+1.69,1382,+11,0,-11
2023/03/03,22255,22285,22170,22225,10,+0.05,390,-1,0,+1
2023/03/02,22255,22370,22040,22215,55,+0.25,2235,+7,0,-7
2023/02/28,22225,22390,22105,22160,90,+0.41,11273,0,0,-1
2023/02/27,22185,22185,21910,22070,210,-0.94,18700,+6,0,-6
2023/02/24,22595,22595,22250,22280,205,-0.91,487,+6,0,-6
2023/02/23,22385,22565,22340,22485,280,+1.26,7854,-12,0,+11
2023/02/22,22245,22340,22200,22205,395,-1.75,938,-9,0,+9
2023/02/21,22815,22815,22565,22600,60,-0.26,258,-5,0,+5
2023/02/20,22750,22750,22385,22660,105,+0.47,194,+3,0,-4
2023/02/17,22535,22760,22535,22555,255,-1.12,386,+4,0,-4
2023/02/16,22540,22855,22540,22810,380,+1.69,811,-12,0,+12
2023/02/15,22970,22970,22385,22430,335,-1.47,43943,-4,0,+4
2023/02/14,22755,22920,22730,22765,80,+0.35,516,0,0,0
2023/02/13,22900,22900,22580,22685,125,-0.55,55,0,0,0
2023/02/10,22915,22915,22685,22810,155,-0.67,464,-2,0,+3
2023/02/09,22920,23040,22795,22965,50,-0.22,13301,+1,0,0
2023/02/08,22950,23060,22830,23015,430,+1.90,1061,-11,0,+10
2023/02/07,22540,22625,22460,22585,50,+0.22,43,0,0,0
2023/02/06,22930,22930,22535,22535,460,-2.00,5204,+11,0,-11
2023/02/03,22900,23015,22820,22995,130,+0.57,737,-7,0,+6
2023/02/02,23075,23075,22700,22865,240,+1.06,474,+9,0,-9
2023/02/01,22575,22625,22395,22625,355,+1.59,1929,0,0,-1
2023/01/31,22900,22900,22270,22270,515,-2.26,672,-7,0,+7
2023/01/30,23290,23290,22695,22785,380,-1.64,457,+4,0,-4
2023/01/27,22985,23210,22985,23165,180,+0.78,1019,-10,0,+11
2023/01/26,22725,22985,22580,22985,445,+1.97,458,-3,0,+3
2023/01/25,22385,22595,22385,22540,390,+1.76,168,-1,0,+1
2023/01/20,22155,22165,21945,22150,130,+0.59,71055,+7,0,-7
2023/01/19,21930,22020,21860,22020,120,+0.55,77,+1,0,-1
2023/01/18,22130,22130,21760,21900,135,-0.61,25503,0,0,0
2023/01/17,22380,22380,21905,22035,150,-0.68,44087,0,0,0
2023/01/16,22005,22330,22005,22185,190,+0.86,153,-1,0,+2
2023/01/13,21795,22060,21795,21995,195,+0.89,212,+1,0,-1
2023/01/12,21855,21855,21740,21800,35,-0.16,127,-2,0,+2
2023/01/11,21790,21950,21740,21835,95,+0.44,4896,-1,0,+1
2023/01/10,21600,21880,21600,21740,10,+0.05,297,+2,0,-2
2023/01/09,21365,21745,21365,21730,580,+2.74,553,-7,0,+7
2023/01/06,20750,21250,20750,21150,240,+1.15,93,-1,0,+1
2023/01/05,20820,21005,20805,20910,175,+0.84,1174,-11,0,+10
2023/01/04,20045,20815,20045,20735,445,+2.19,626,-6,0,+7
2023/01/03,20205,20365,19885,20290,60,+0.30,7895,+64,0,-63
2023/01/02,20425,20485,20230,20230,70,-0.34,823,+2,0,-2
2022/12/29,20650,20650,20300,20300,370,-1.79,409,+7,0,-8
2022/12/28,20985,20985,20600,20670,225,-1.08,761,+8,0,-8
2022/12/27,20885,20910,20785,20895,110,+0.53,1581,-4,0,+4
2022/12/26,20770,20820,20690,20785,0,0.00,1597,0,0,0
2022/12/23,20875,20875,20745,20785,355,-1.68,1390,-13,0,+13
2022/12/22,21070,21140,20910,21140,280,+1.34,32,0,0,0
2022/12/21,21030,21030,20840,20860,95,-0.45,3735,+1,0,-2
2022/12/20,21055,21110,20880,20955,190,-0.90,3690,+1,0,-1
2022/12/19,21050,21205,21050,21145,55,-0.26,57,0,0,-1
2022/12/16,20885,21200,20885,21200,15,-0.07,36,0,0,0
2022/12/15,21440,21480,21215,21215,410,-1.90,84339,-7,0,+8
2022/12/14,21440,21625,21440,21625,255,+1.19,1093,0,0,+1
2022/12/13,21480,21480,21285,21370,30,-0.14,13514,+1,0,-2
2022/12/12,21305,21430,21305,21400,125,-0.58,1061,-11,0,+12
2022/12/09,21420,21540,21355,21525,275,+1.29,109,-1,0,+1
2022/12/08,21330,21350,21170,21250,50,-0.23,650,+13,0,-12
2022/12/07,21380,21420,21265,21300,155,-0.72,759,-7,0,+8
2022/12/06,21500,21605,21390,21455,250,-1.15,6796,-18,0,+17
2022/12/05,21885,21885,21655,21705,80,-0.37,2116,+43,0,-43
2022/12/02,22210,22210,21785,21785,500,-2.24,304,+3,0,-4
2022/12/01,22465,22485,22205,22285,50,+0.22,1483,-3,0,+3
2022/11/30,21785,22235,21785,22235,420,+1.93,59,0,0,+1
2022/11/29,21565,21815,21500,21815,230,+1.07,607,-6,0,+6
2022/11/28,21720,21720,21545,21585,260,-1.19,258,+4,0,-3
2022/11/25,21960,21960,21830,21845,55,-0.25,319,+5,0,-5
2022/11/24,21850,21900,21790,21900,215,+0.99,308,-4,0,+4
2022/11/23,21755,21755,21625,21685,130,+0.60,108,+1,0,-2
2022/11/22,21655,21780,21525,21555,185,-0.85,804,+7,0,-8
2022/11/21,21955,21955,21675,21740,215,-0.98,160,+3,0,-3
2022/11/18,21955,22225,21890,21955,15,+0.07,15761,-1,0,+2
2022/11/17,22130,22130,21940,21940,360,-1.61,135933,0,0,-1
2022/11/16,22400,22400,22090,22300,20,-0.09,31495,+10,0,-11
2022/11/15,22430,22430,22185,22320,10,-0.04,2159,+22,0,-23
2022/11/14,22515,22560,22255,22330,140,-0.62,2855,+13,0,-13
2022/11/11,22365,22485,22235,22470,875,+4.05,9699,-23,0,+23
2022/11/10,21705,21825,21585,21595,290,-1.33,7730,+12,0,-11
2022/11/09,21740,21915,21740,21885,235,+1.09,4752,+96,0,-96
2022/11/08,21490,21665,21420,21650,285,+1.33,2006,-20,0,+20
2022/11/07,21245,21365,21200,21365,320,+1.52,618,+10,0,-10
2022/11/04,20840,21050,20755,21045,75,+0.36,2726,+6,0,-6
2022/11/03,20820,21035,20615,20970,125,-0.59,3120,-41,0,+41
2022/11/02,21020,21140,21020,21095,25,+0.12,717,-6,0,+6
2022/11/01,20820,21070,20820,21070,265,+1.27,18851,+18,0,-17
2022/10/31,20540,20820,20540,20805,370,+1.81,88616,+7,0,-7
2022/10/28,20550,20655,20370,20435,290,-1.40,1814,+19,0,-19
2022/10/27,20545,20825,20545,20795,300,+1.46,701,+8,0,-8
2022/10/26,20375,20555,20330,20495,185,+0.91,22902,+2,0,-2
2022/10/25,20175,20430,20175,20310,70,+0.35,35552,0,0,+1
2022/10/24,20370,20370,20200,20240,160,+0.80,1020,+13,0,-14
2022/10/21,20040,20165,19980,20080,75,+0.37,247,+3,0,-3
2022/10/20,20210,20210,19840,20005,230,-1.14,189,+2,0,-2
2022/10/19,20375,20470,20235,20235,150,-0.74,126,0,0,0
2022/10/18,20330,20385,20120,20385,250,+1.24,250,0,0,0
2022/10/17,19825,20140,19800,20135,70,+0.35,149,-1,0,+1
2022/10/14,19940,20120,19940,20065,375,+1.90,394,-7,0,+7
2022/10/13,19890,19890,19690,19690,255,-1.28,737,+2,0,-1
2022/10/12,19805,19945,19720,19945,140,+0.71,1136,-11,0,+10
2022/10/11,19695,19805,19515,19805,310,-1.54,698,+13,0,-13
2022/10/07,19960,20175,19915,20115,25,-0.12,2610,-12,0,+13
2022/10/06,20135,20300,20125,20140,100,+0.50,346,+6,0,-6
2022/10/05,20320,20320,19880,20040,100,+0.50,6214,-1,0,+1
2022/10/04,19795,19950,19770,19940,440,+2.26,266,0,0,-1
2022/09/30,19380,19685,19295,19500,40,-0.20,14071,-8,0,+8
2022/09/29,19770,19880,19540,19540,10,-0.05,22045,+3,0,-3
2022/09/28,19780,19890,19395,19550,455,-2.27,26183,+8,0,-9
2022/09/27,19960,20005,19760,20005,15,-0.07,428,+7,0,-7
2022/09/26,20165,20165,19930,20020,440,-2.15,18435,+9,0,-9
2022/09/23,20660,20660,20405,20460,220,-1.06,224,+1,0,-1
2022/09/22,20685,20710,20580,20680,295,-1.41,3537,+2,0,-3
2022/09/21,21010,21010,20880,20975,220,-1.04,121,+1,0,-2
2022/09/20,21250,21320,21140,21195,15,+0.07,109,+1,0,-2
2022/09/19,21285,21285,21090,21180,120,-0.56,105,+1,0,-2
2022/09/16,21195,21300,21160,21300,115,-0.54,395,-4,0,+5
2022/09/15,21605,21625,21405,21415,190,-0.88,1418,+26,0,-26
2022/09/14,21335,21630,21315,21605,395,-1.80,833,+7,0,-6
2022/09/13,21670,22025,21670,22000,705,+3.31,1147,+12,0,-12
2022/09/08,21280,21335,21200,21295,80,+0.38,89,+1,0,-1
2022/09/07,21340,21340,21090,21215,280,-1.30,236,+4,0,-4
2022/09/06,21445,21565,21380,21495,0,0.00,6067,0,0,0
2022/09/05,21450,21585,21380,21495,25,-0.12,59,0,0,0
2022/09/02,21755,21755,21455,21520,155,-0.72,2035,-1,0,+9
2022/09/01,21890,21890,21655,21675,530,-2.39,812,+9,0,-17
2022/08/31,21725,22205,21725,22205,285,+1.30,82,0,0,+1
2022/08/30,21815,21925,21690,21920,250,+1.15,1011,-3,0,+3
2022/08/29,21555,21670,21555,21670,540,-2.43,336,+4,0,-3
2022/08/26,22270,22325,22145,22210,5,-0.02,1408,+1,0,-1
2022/08/25,21965,22215,21965,22215,250,+1.14,658,-5,0,+4
2022/08/24,22010,22050,21865,21965,45,+0.21,376,-1,0,+1
2022/08/23,22070,22095,21885,21920,315,-1.42,224,+4,0,-3
2022/08/22,22270,22325,22165,22235,280,-1.24,1825,-13,0,+13
2022/08/19,22665,22665,22445,22515,150,-0.66,120322,+5,+4,-10
2022/08/18,22630,22710,22460,22665,115,-0.50,5418,+2,0,-3
2022/08/17,22935,22940,22700,22780,135,-0.59,6577,+3,0,-3
2022/08/16,22835,23015,22835,22915,90,+0.39,51453,0,0,+1
2022/08/12,22725,22840,22720,22825,85,+0.37,86,+1,0,-1
2022/08/11,22695,22740,22630,22740,330,+1.47,382,-7,0,+7
2022/08/10,22555,22555,22350,22410,310,-1.36,338,+6,0,-5
2022/08/09,22800,22800,22510,22720,85,+0.38,536,-5,0,+5
2022/08/08,22615,22635,22490,22635,45,-0.20,371,-7,0,+7
2022/08/05,22705,22720,22630,22680,130,+0.58,1176,-2,+1,+1
2022/08/04,22480,22575,22420,22550,165,+0.74,7995,+1,-1,-1
2022/08/03,22135,22385,22135,22385,175,+0.79,159,+2,0,-3
2022/08/02,22260,22260,22105,22210,100,-0.45,223,-1,0,+1
2022/08/01,22300,22375,22160,22310,5,-0.02,1204,+4,+1,-4
2022/07/29,22465,22490,22255,22315,25,+0.11,1523,+28,0,-27
2022/07/28,22470,22470,22215,22290,135,+0.61,688,+4,0,-4
2022/07/27,22180,22180,21990,22155,5,+0.02,266,+5,0,-5
2022/07/26,22005,22150,21980,22150,65,+0.29,90,+1,0,-1
2022/07/25,21935,22160,21935,22085,65,+0.30,275,0,0,0
2022/07/22,22200,22260,22000,22020,205,-0.92,79180,+6,-3,-2
2022/07/21,22100,22230,22035,22225,285,+1.30,51170,-27,+2,+24
2022/07/20,22270,22270,21905,21940,135,+0.62,38378,+6,-2,-4
2022/07/19,21735,21805,21695,21805,65,-0.30,68,0,0,-1
2022/07/18,21730,21875,21640,21870,465,+2.17,2816,+46,0,-47
2022/07/15,21355,21405,21030,21405,225,+1.06,718,+1,0,-1
2022/07/14,21060,21345,21060,21180,65,-0.31,82,0,0,+1
2022/07/13,21270,21375,21230,21245,105,+0.50,191,+2,-1,-1
2022/07/12,21320,21320,21020,21140,165,-0.77,743,-6,0,+5
2022/07/11,21440,21530,21265,21305,110,-0.51,167,0,0,0
2022/07/08,21375,21575,21375,21415,140,+0.66,86,0,0,-1
2022/07/07,21090,21395,21090,21275,430,+2.06,252,0,0,0
2022/07/06,21275,21275,20845,20845,385,-1.81,361,+1,0,-2
2022/07/05,20885,21260,20885,21230,360,+1.72,312,+5,-1,-3
2022/07/04,20950,20950,20650,20870,80,+0.38,215,+1,0,-2
2022/07/01,21040,21210,20660,20790,240,-1.14,666,+5,-1,-4
2022/06/30,21435,21435,21030,21030,460,-2.14,1353,-10,0,+11
2022/06/29,21530,21695,21455,21490,425,-1.94,436,+2,-5,+3
2022/06/28,21880,21915,21695,21915,150,+0.69,1996,+28,+3,-31
2022/06/27,21790,21885,21450,21765,245,+1.14,918,+5,0,-6
2022/06/24,20970,21560,20970,21520,510,+2.43,906,-10,0,+11
2022/06/23,21055,21315,21000,21010,150,-0.71,749,-7,+8,-1
2022/06/22,21725,21725,21160,21160,560,-2.58,1211,+24,0,-23
2022/06/21,21795,21815,21570,21720,105,+0.49,775,+6,0,-5
2022/06/20,21895,21895,21380,21615,270,-1.23,1500,+1,0,-1
2022/06/17,21410,21915,21410,21885,195,-0.88,968,-2,-2,+5
2022/06/16,22510,22515,22010,22080,15,-0.07,10663,+6,+3,-10
2022/06/15,22225,22370,21930,22095,405,-1.80,58669,+8,-4,-4
2022/06/14,22300,22500,22215,22500,105,-0.46,86432,+8,+4,-12
2022/06/13,23030,23030,22555,22605,815,-3.48,982,+7,-4,-4
2022/06/10,23440,23480,23275,23420,415,-1.74,33491,+1,+3,-4
2022/06/09,23680,23835,23550,23835,85,+0.36,102,-1,0,+1
2022/06/08,23720,23860,23655,23750,55,+0.23,21529,+2,+2,-3
